,comment,author,publishedAt,likeCount
105,Klo boleh jujur Allah SWT sbnrnya adalah sang Lucifer sndri yg menjadi Jibril dan Allah ke Muhamad di dalam gua yg gelap.. Bkn kan ada ayat bahwa ditempat yg gelap dan lembab disitulah para jin berkumpul,@hendry086,2024-12-01T11:18:40Z,0
106,Perlu di pertanyakan siapa Armando iblis ini,@barongkusumajayajaya3797,2024-12-01T10:58:56Z,0
107,"Dimuka bumi ini bullshit klo ingin damai tdk melalui perang..kalau kita tdk memerangi kejahatan utk mencapai kedamaian. Indonesia bisa merdeka dan damai kita harus berperang dg org2 kafir. Klo baca ayat yg lengkap, fakta indonesia bisa hangus klo umat islam tdk berjuang",@MitaD.P,2024-12-01T10:35:59Z,0
108,"Satu hal yang positif dari Kumaila: Jika ditanya hal-hal yang dia tidak kuasai, dia tidak akan menjawab dengan jawaban hasil karangan atau pengetahuan sepotong yang baru dipelajarinya, karena itu akan membuat pendengar menjadi misleading. Jadi, Ip*ng Atr*a dan Ka*n*m* ini sudah melenceng jauh dari kaidah ajaran Islam itu sendiri. Gelar ustadz-nya pun perlu dikaji ulang oleh MUI. Atau gelar ustadz itu tidak ada sertifikasinya? Wah gawat itu berarti.",@concretemathematics8146,2024-12-01T10:10:27Z,0
109,"Aku rekam kajian klian  berdua 
Kudengarkan ke chat GPT 
dan aku meminta chat GPT untuk menanggapi  apa kata nya
"" They both need the help of a psychiatrist""",@brixSeen,2024-12-01T09:56:40Z,0
110,Fitnah loe Kaila lu banyak hanya setengah2 ayatnya,@suhelipijat977,2024-12-01T09:49:56Z,0
111,Klau gk paham sejarah Islam gk ngomong di youtube ....,@YarDi-v3q,2024-12-01T09:49:13Z,0
112,Agama apapun yg lahir di timur tengah semua mengalami berperang broo ...,@YarDi-v3q,2024-12-01T09:48:27Z,0
113,Islam berperang hanya utk membela diri apabila diserang oleh kelompok lain yg menyerang Islam,@YarDi-v3q,2024-12-01T09:46:52Z,0
114,Kumala terjebak dengan pertanyaan Ade Armando,@idofaqih,2024-12-01T09:41:23Z,0
115,"Harus belajar sejarah. Pelajari siapa berisme-isme penjajah,  siapa beragama pahlawan. Belanda berisme apa, pahlawan beragama apa. Guresteng disebarkan dengan menjarah dan menjajah. Islam disebarkan dengan cara berdagang",@agusharyono7234,2024-12-01T09:31:48Z,0
116,"Islam nenciptakan damai dengan perang ""jika di Usik"" 
Bandingkan dengan Agama lain yang cari gara gara untuk ciptakan perang untuk jatuhkan islam,dengan channel ini mengundang ade ermando ini saya bisa simpulkan orang ini tidak mempunyai kapasitas untuk bicara tentang islam,tidak punya pendirian beragama dan cenderung munafik dengan menyimpangkan Agama islam yang iya sendiripun memeluknya Nauzubillah...",@khaikaze,2024-12-01T09:11:02Z,0
117,Ade armando musuh islam.,@ahqidtyaspambudi5150,2024-12-01T08:42:33Z,0
118,Ade armando kalimatnya kek orang kafir.,@ahqidtyaspambudi5150,2024-12-01T08:30:41Z,0
119,https://youtu.be/3rX_cmqEhm8?si=u--Hc9r6vTMCxIWx,@juparupar4638,2024-12-01T08:12:25Z,0
120,"Iran hamas hisbulah Houthi ISIS,taliban Pakistan dan seluruh dunia Islam memang sumber kekacauan",@Ahmadfa314,2024-12-01T08:10:06Z,0
121,"Kemerdekaan Indonesia aja hasil perang karena agama Kristen menjajah dengan biadab, Kristen merampok sumber daya alam Indonesia, Kristen banyak memp3rk0sa perempuan pribumi itu fakta dan banyak saksinya",@Nanjeurhisteria5579,2024-12-01T07:36:16Z,0
122,"Makanya Mbak, mending tinggalkan islam itu tidak sesuai jaman, tidak relevan jaman now",@davidduma798,2024-12-01T07:35:44Z,0
123,"Makanya Mbak, mending tinggalkan islam itu tidak sesuai jaman, tidak relevan jaman now",@davidduma798,2024-12-01T07:35:34Z,0
124,"Tapi kenapa sampai hari ada kelompok atau aliran yang mau paksakan agama Islam 
Contoh Kartosuwirjo,di Jawa, Kahar Muzakar di Sulsel, Soumokil di Sumatera 
Yang Mbak bilang peran suku suku itu mereka perang suku, perang karena wilayah",@davidduma798,2024-12-01T07:27:04Z,0
125,Umat Islam klu mau ttg Islam tanya ulama yg ada rujukanya jgn bertanya kpd Saripudin Ibrahim si murtadin,@MamatBasuni-j6w,2024-12-01T07:13:46Z,0
126,"Kalau mau diskusi agama islam undang lah ulama, atau org org yang paham banget dengan islam. Bukan orang ateis ber KTP islam . Salah kaprah. Atau takut kalau kebodohan nya terlihat?",@HelloWorld-wv6xw,2024-12-01T06:50:00Z,0
127,Yg ada ulamamu taqiah.. Mknya di undang orang yg ahli agama.. Lu harus paham sm kalimat AHLI..,@satriasaputra-nr9xp,2024-12-01T09:07:14Z,0
128,@satriasaputra-nr9xp  ngomong apadah?,@HelloWorld-wv6xw,2024-12-01T09:25:50Z,0
129,@@satriasaputra-nr9xp si kumaila ini ahli agama? Masak? Apa ahli menggoreng doang?,@HelloWorld-wv6xw,2024-12-01T11:34:23Z,0
130,"Ngomong tidak ada data - hambar loh, Coba tampilkan Bambang Norseha ka, gitu beliau lebih arif tentang budaya timur tengah. Kok di tampilkan perempuan yang macam tidak berilmu... Bikin buang masa",@diarismatag4200,2024-12-01T06:24:41Z,0
131,Dua org yg cerdas dan sangat2 jujur dan Netral  tanpa membedakan2 -salut buat bang ade dan cewek cantik yg satu ini 🙏🙏,@LaoLaoCalabay,2024-12-01T06:14:43Z,0
132,"Lucu dua manusia dungu menggabungkan pikiran mereka demi karbitkan iman buta mrk.
AI dalam chat GPT jauh lebih cerdas menganalisa dari pada congor klian berdua yg cuma cari sensasi di balik kedunguan klian",@brixSeen,2024-12-01T05:56:51Z,0
133,Cari masalah ini oteng,@Khwhhtw,2024-12-01T05:52:10Z,0
134,"Islam bukan agama, namun organisasi espiritial yang disiapkan untuk perang,  karena Mohamad sendiri adalah panglima perang.  Sedangkan kristen tak,  Tuhan Yesus serahkan diri untuk dibumuh. Dan para sebelum Yesus adalah pewarta kedamaian dan pengampunan dan jalan lurus kepada Allah dan turuti semua perintahnya.",@IlidioGusmao-o3r,2024-12-01T05:21:42Z,0
135,"Ade Armando, itu orang gobloq wong dia aja gak perna baca qur'an sm tafsir. Bisa2nya menafsirkan se enaknya pantad",@SatriaAgung-f6m,2024-12-01T05:06:24Z,0
136,Ade armando itu org nya jujur dan apa adanya dan netral tanpa membedakan2,@LaoLaoCalabay,2024-12-01T05:54:05Z,0
137,"Di abad 8 awal penyebaran oleh kalifa , umat banyak yang ga tahu lebih detail tentang isi Qur'an , ga ada pesantren yang ada pelatihan ilmu perang ...jika pada perkembangannya ada pesantren karena kemajuan budaya dan inovasi dari ulama ...jadi yang hebat itu ada kemajuan dari pengajaran manusia dan budaya...",@jokojoko5927,2024-12-01T04:29:18Z,0
138,"chanel misionaris' pengikut dajjal, mau menghancur kan agama islam dri dlm",@rhafaprasetia3230,2024-12-01T03:50:29Z,1
139,Udh gak heran lagi kalau liat si ade makanya kemarin digebukin sekolah aja yang tinggi akalnya kaga dipake😂😂,@apriansyah6718,2024-12-01T03:41:43Z,0
140,Islam agama geruduk...,@ShahrulAbdulLatif,2024-12-01T03:23:49Z,0
141,"Lain kali dibaca asbabun nuzul nya ya, jgn cuma baca terjemahan ayatnya 😂
Karena ayat Al-Qur'an turun ada sebabnya",@harmayanda2879,2024-12-01T03:20:10Z,0
142,"Sendanya, beragama itu  dewasa seperti kumaila,maka dunia itu akan damai. Intinya tidak gampang menghakimi orang lain. Salam damai dan toleransi dari timor leste.",@SixtoGoncalves,2024-12-01T02:17:42Z,0
143,Nara sumber ini meminta Kalayak untuk memahami sikon situasi dan kondisi saat Islam disebarkan dimana biasa terjadi peperangan antar suku ...tetapi yang menjadi polemik adalah umat juga terikat oleh ayat ayat  ..jadi ini ga bisa serta Merta disebut situasional tetapi ada ayat ayat yang mengikat...,@jokojoko5927,2024-12-01T02:14:14Z,0
144,"Jangan asal potong ayat, yg ujung-ujungnya memfitnah.

https://www.youtube.com/watch?v=Lo98PsjXuB0
Ini penjelasan lengkap islam rahmatan lil ""alamin.",@achmadngirfan9591,2024-12-01T01:59:12Z,1
145,"Penyebaran agama. Lazimnya dilakukan ulama ,ustad , biksu ,pendeta dll yang notabenenya mengerti ajaran agama tersebut tetapi penyebaran di zaman nabi justru lewat peperangan ,kalifa penerusnya juga lebih mengerti ilmu  perang daripada ilmu agama karena mereka bisa jadi kalifa karena kuat , punya pasukan,biasa berperang ...justru Allah yang diperkenalkan mereka justru Allah yang melegalkan perang...justru mereka memanfaatkan  memakai baju agama untuk berperang bukan sebaliknya..siapa yang keluar dari agama itu dianggap diserse ...ini secara tidak langsung menyamakan agama itu suatu pasukan perang ..siapa yang keluar dari agama tersebut disamakan dengan keluar dari pasukan tersebut yg biasa disebut diserse ... sebenarnya perang itu lazim untuk sebuah negara yang beragama kristen , Hindu , Islam budha ..ini negaranya yang berperang buhan atas nama sebuah agama ...tetapi hanya peperangan dari kalifa yang mengklaim sebagai perang untuk membela agama",@jokojoko5927,2024-12-01T01:51:57Z,0
146,Ade Armando kalau kmu pembenci Islam pendedam atau kamu murtad tidak usah kamu menyudutkan Islam mengaku menjujung kedamaian dirimu saja Ade Armando pembenci berhati busuk pedendam,@isranofficial7798,2024-12-01T01:30:17Z,0
147,"Woyyy....indonesia juga negara Perang,.!!!kalo ga perang indonesia di jajah terus !!!!!!!!! Pemikiran parah ni si mando",@outdoors3595,2024-12-01T00:53:22Z,0
148,"Hati hati dg para munafik,,, 

Ayat ke-68 dari Surat At-Taubah
Allah menjanjikan (mengancam) orang-orang munafik laki-laki dan perempuan dan orang-orang kafir dengan neraka Jahanam",@Mahapatih45,2024-12-01T00:52:24Z,0
149,Terus bayi amalek yg disuruh dibunuh gimana?😂😂😂😂,@kentang123-u4x,2024-12-01T00:44:24Z,0
150,Yesus beda dgn Muhammad. Yesus TDK ajar kekerasan,@Selat_Ombay,2024-12-01T00:17:51Z,0
151,https://www.youtube.com/live/4Qbp9gfV3SY?si=X1x4XZAD0nMqNoUT,@johntitor9142,2024-11-30T23:56:13Z,0
152,Ngebahas agama bukan pada yg ahli agama.  😂,@pakrt1933,2024-11-30T23:25:29Z,0
153,"Sok bahas islam.. Ntar nangis klo d penjara
Yonatan purnomo terang2 blg Alkitab 6577 tdak canon yg harus kalian selesai kan.. Sampai sekarang blom tuntas2",@pemburuchannel6154,2024-11-30T23:12:45Z,0
154,Halo bro ini  dua org yg membahas islam org islam sendiri bro bukan org Kristen kenapa Kristen kamu salahkan pake otak bro jgn pake amarah mu 😂,@LaoLaoCalabay,2024-12-01T06:04:54Z,0
155,"Klo ngk faham.. Dgn agama islam.. Nanti ujung2 penistaan,, nanti nangis..
Ngomong asal2..
Itu bantah Yonatan purnomo,, yg terang 6577 Alkitab tidak canon.. Sampai skrg satu pun pendeta tak ada yg mampu membantahnya..",@pemburuchannel6154,2024-11-30T23:10:02Z,0
156,"Dalam islam itu perang bukan menyerang, tapi perang untuk bertahan dan menang.",@user-vc9lp6eg6fn,2024-11-30T22:52:33Z,0
157,"Yang agama perang itu kristen. 
Indonesia merdeka dijajah agama kristen. 
Kristen itu dateng dari penjajahan. 
Portugis. Spanyol dan belanda. 
😂😂😂",@adiindra6491,2024-11-30T22:01:34Z,0
158,Yg jajah Indonesia itu VOC. VOC itu lembaga bisnis n sekuler. TDK pakai alkitab teriak haleluyah sambil tembak orang,@Selat_Ombay,2024-12-01T00:23:08Z,0
159,Org berteriak haleluya org biasa2 aja tu dengar nya -tapi giliran org berteriak takbirrr org semua pada was was ngelarang umat Kristen beribadah atau membongkar gereja 😂😂,@LaoLaoCalabay,2024-12-01T06:07:25Z,0
160,"DALAM KONTEN INI,,,HANYA KEJUJURAN YANG DETAIL,  YANG TIDAK AKAN MEMBAWAMU KE KESULITAN,,,!!!!",@Ebriel3912,2024-11-30T21:47:54Z,0
161,Ade armandi kau nanyak anak ingusan coba tnya yg ahlinya,@Lobek-lk4qd,2024-11-30T20:37:26Z,0
162,Ade Armando kalau kaw mau bicara Agama yang paham agama ustad/ustadzah minimal anak PAUD... kafir itu ada 2 .. kafir harbi & dzimi..,@Bluesky-k1b,2024-11-30T20:04:58Z,1
163,"*_Sifat Orang2 Nusantara/Indonésia itu berbéda dengan sifat Orang2 Timur-Tengah, mengapa Agama2 samawi/abrahamic turun di sana, ya karena sifat Orang2nya tersebut agak Liar. Di Bumi Nusantara/Indonésia jelas Orang2nya sangat Adiluhung dengan Agama2 lokalnya, dimana Leluhur kita sudah Religius sejak dulu & sudah tinggi Spiritualitasnya, bahkan Leluhur Nusantara mengajarkan Kita saling menghormati bukan ke semasa Manusia saja tapi ke Makhluk lain juga yang notabene sama2 ciptaan yang Mahakuasa..._*",@DeihanDzilky,2024-11-30T19:12:35Z,1
164,We love you kak kumaila ❤❤,@mr.eitking5191,2024-11-30T18:00:31Z,0
165,yang membantai dan genosida suku Indian dan di benua Amerika dan suku aburigin di benua australia umatnya siapa ?,@ahmadiaj4194,2024-11-30T16:51:58Z,0
166,Nabi Muhammad berperang karena mempertahankan diri dari serangan suku qurais yg hendak menyerang umat Islam,@ahmadiaj4194,2024-11-30T16:48:53Z,0
167,Yaela motong2 ayat....,@ahmadfauzi1357,2024-11-30T16:37:10Z,0
168,Kitab dan Injil?😅,@adilmenjawab2749,2024-11-30T16:37:00Z,0
169,Nah kan bingung dgn ajaran nya dan SDH TDK Relavan dgn zaman😊😊😊😊,@rudihadi9149,2024-11-30T16:34:54Z,0
170,"VIRALKAN INI TV PROGANDA YG DI BAWA  ADE ARMANDO, DGN WANITA YG TDK TAHU ILMU ISLAM , DI JADIKAN NARA SUMBER BAHAS ISLAM. (  JUDUL NYA  BIADAB )  SURUH ADE.ARMANDO , BAHAS AGAMA APA YG MENJAJAH INDONESIA 300 TAHUN ,  ADE ARMANDO ITU  TERORISME YG BISA PECAH TOLERANSI UMAT BERAGAMA 
( Konten yg di bahas ADE ARAMANDO TTG ISLAM DI SEVARARKAN DGN PERANG ) 
INI KONTEN SESAT ADE ARAMANDO MENYESATKAN & MENFITNAH ISLAM",@ZoelJaya,2024-11-30T16:07:32Z,0
171,"VIRALKAN INI TV PROGANDA YG DI BAWA  ADE ARMANDO, DGN WANITA YG TDK TAHU ILMU ISLAM , DI JADIKAN NARA SUMBER BAHAS ISLAM. (  JUDUL NYA  BIADAB )  SURUH ADE.ARMANDO , BAHAS AGAMA APA YG MENJAJAH INDONESIA 300 TAHUN ,  ADE ARMANDO ITU  TERORISME YG BISA PECAH TOLERANSI UMAT BERAGAMA 
( Konten yg di bahas ADE ARAMANDO TTG ISLAM DI SEVARARKAN DGN PERANG ) 
INI KONTEN SESAT ADE ARAMANDO MENYESATKAN & MENFITNAH ISLAM",@ZoelJaya,2024-11-30T16:06:59Z,0
172,SEKALI KALI ADE ARMANDO BAHAS AGAMA APA YG JAJAH INDONESIA 300 TAHUN .... PEMBAHASAN MU ADU DOMBA UMAT BERAGAMA,@ZoelJaya,2024-11-30T16:06:01Z,0
173,"VIRALKAN INI TV PROGANDA YG DI BAWA  ADE ARMANDO, DGN WANITA YG TDK TAHU ILMU ISLAM , DI JADIKAN NARASUMBER BAHAS ISLAM. (  JUDUL NYA  BIADAB )  SURUH ADE.ARMANDO , BAHAS AGAMA APA YG MENJAJAH INDONESIA 300 TAHUN ,  ADE ARMANDO ITU  TERORISME YG BISA PECAH TOLERANSI UMAT BERAGAMA 
( Konten yg di bahas ADE ARAMANDO TTG ISLAM DI SEVARARKAN DGN PERANG ) 
INI KONTEN SESAT ADE ARAMANDO MENYESATKAN & MENFITNAH ISLAM",@ZoelJaya,2024-11-30T16:03:59Z,0
174,Menjadi Chanel islamofobia 🤦🏼,@lucife8445,2024-11-30T15:22:12Z,0
175,"Yang agama pernah itu ya yg membawa 3G, gold glory gospel",@bachtiarrivaiofficial2260,2024-11-30T15:01:29Z,0
176,"apapun alasanya, klu agama disebarkan secra perang,mau jaman dahulu maupun jaman moderan tetap agama itu sesat,tpi klu kristen tdk,krna murid2 Tuhan yesus tdk pernah berperang menyebarkan Firman Tuhan yesus kristus dan menyebarkan kebenaran,",@lioracantik-q4v,2024-11-30T14:50:38Z,0
177,"Gue ketawa ketika betina syaithon ini mengaku hafidzah, tp ketika mengucap kan ayat salah.😄😄😄😄😄😄😄
Kumaila syaithon.
Coba simak bacaan nya, dan lihat al qur'an nya. FATAL.
Bahaya nih betina.",@yusupmarpaung3916,2024-11-30T14:42:15Z,0
178,"Tapi faktanya sekarang justru kelompok yahudi Israel juga sangat agresif mengobarkan perang dengan agresinya di jalur gaza, di iran dan Libanon",@mahfudeffendy451,2024-11-30T14:40:21Z,0
179,"Logika 2 orang goblok.
Kalo islam di perintah membunuhi orang2 kafir, gimana nasib orang kristen, budha, hindu dll. Nyata nya kehidupan di indonesia aman dan damai. Sudah lah ade goblok, lo gak usah ngaku2 islam padahal lo itu munafikun. Ini harus di tanggapi serius oleh MUI. 2 orang goblok membahas islam dengan cara asumsi.",@yusupmarpaung3916,2024-11-30T14:37:16Z,0
180,"Ini kedua orang yg bodoh tapi berani berbicara sirah Nabawi, tidak begitu kisahnya.",@AlvinPratama-y1h,2024-11-30T13:43:06Z,0
181,Kalau mau logout...logout aja...ngga usah menjelek2an Islam....Perang dlm islam ada dasarnya...bukan berarti suka perang dlm artian mendzolimi...,@arisdermawan4120,2024-11-30T12:58:29Z,0
182,"Jauh berbeda , Adam itu bukan nabi, Adam itu manusia pertama yg Tuhan ciptakan , dan Adam jg bukan beragama Islam. Klu seorang nabi tidak berperang dan tidak kawin banyak . Islam baru muncul bukan dr jaman nabi nabi yg Tuhan utus ke dunia",@HansJemy,2024-11-30T12:57:07Z,0
183,"Makanya sampai sekarang masih tetap melahirkan negara2 konflik tertinggi. Makin berkembangnya jaman teknologi makin maju ya gak bakal relevan lagi, sorry to say lama2 bakal pada ditinggalin.",@Sythtard,2024-11-30T12:48:56Z,0
184,"Hati2 konten ini mulai dipantau konten2 muslim.
Dua narasumber ini tidak kompeten dan sangat payah saat bicara tentang dunia Islam.
Si perempuan ngaku2 hafiz quran.
Jika kepleset lidah dan mulutmu, bisa kena penistaan agama.",@Mochammadyasin-v2p,2024-11-30T12:12:18Z,1
185,"Ajaran Islam dlm Al Qur'an tentang perang adlh,,perangi lah musuh MU yg Memerangi,,(Islam TDK mengajarkan untuk jadi pecundang, penakut dan pengecut,,selama yg diperangi adlh kejahatan dan kemungkaran), sejarah keNabian Islam Tdk pernah memulai peperangan, Islam juga diatur dlm perang,TDK boleh membunuh musuh yg sudah menyerah, tidak boleh merusak tempat""ibadah agama lain,, Islam Memerangi raja raja dan penguasa yg menindas rakyat nya,,",@AfifahColletion,2024-11-30T11:46:50Z,0
186,"Indonesia di jajah sama belanda. Indonesia pasti melawan,",@IndoKarsid,2024-11-30T11:36:37Z,0
187,Skalian aja 2 manusia ini di jadikan pendeta biaran para oten makin seneng...,@yousoep6069,2024-11-30T11:15:36Z,0
188,koq kesimpulannya melenceng dari penjelasannya?,@erix1984yunanto,2024-11-30T11:11:02Z,0
189,"Yesus berkata,,; jangan kira saya datang untuk membawa damai melainkan bahwa pedagang,,dan ucapan di aplikasi oleh para penyembah nya,, seperti perang salib, perang Romawi,, diaplikasikan  oleh Penjajah Belanda yg datang ke Indonesia dg misi GOLD, glory, dan Gospel (menyebarkan agama kristen)",@AfifahColletion,2024-11-30T11:07:05Z,0
190,"Narasumbernya kebanyakan perkiraan dan tanpa data by data..

Saya sih gak masalahin, hanya saja para viewers nya udah diluar batas.. itulah bahayanya NARASI yg disebarluaskan tidak sesuai dgn orang yg ahli menelitinya. Ada banyak sumber yg lebih valid. Kalo mau bahas konteks, apakah islam agama perang?",@ernestoandi7882,2024-11-30T10:32:17Z,0
191,"1 samuel 15:3 

""Jadi pergilah sekarang, kalahkanlah orang Amalek, tumpaslah segala yang ada padanya, dan janganlah ada belas kasihan kepadanya. Bunuhlah semuanya, laki-laki maupun perempuan, kanak-kanak maupun anak-anak yang menyusu  , lembu maupun domba, unta maupun keledai.""

Benar2 bengis dan kejam ajaran agama 1 ini",@madmaxofficial3641,2024-11-30T10:01:09Z,2
192,Cocok buat agama penjajah... Ya emang😅,@yousoep6069,2024-11-30T11:04:23Z,0
193,"Itu printah utk bangsa Israel saja, bkan utk agama Kristen",@onepiece-ug2ft,2024-11-30T17:11:04Z,0
194,Apakah Tuhan Nya orang Israel bukan Tuhan nya orang Kristen? ​@@onepiece-ug2ft,@Mahapatih45,2024-12-01T00:58:26Z,0
195,@@madmaxofficial3641 pantas saja semua penjajah di muka bumi ini agamanya kresten.... Haduhhhhh... Gak kebayang anak menyusui sama hewan tidak tau apa2 pun disuruh dibantai....  Brutall...,@yousoep6069,2024-12-01T02:27:40Z,0
196,@@onepiece-ug2ft kitabnya aja lu pake masih bilang cuma buat orang israel,@madmaxofficial3641,2024-12-01T03:20:50Z,0
